timestamp,rssi,snr,ber,disponibilite,condition,etat
1757247663.2498095,-74.85250329369893,19.788163701107774,0.0001395108836845637,92.74110827720747,pluie_urbain,KO
1757247664.24981,-74.93601023087777,21.327491491999346,6.367893361237393e-05,96.14596432604223,pluie_urbain,DEGRADE
1757247665.249811,-72.76227319924207,11.807514002398165,0.00010886974582904412,92.89311631410646,pluie_urbain,KO
1757247666.2498116,-73.37113731522727,19.779441141390304,0.0,96.72043385138268,pluie_urbain,DEGRADE
1757247667.2498124,-75.83715738011107,17.074186732399156,0.00011589735003788991,96.35731358040863,pluie_urbain,KO
1757247668.249815,-76.61454376828355,16.81252586646423,8.590925239628818e-05,92.57931781622733,pluie_urbain,KO
1757247669.2498157,-73.06456428554438,19.60188113738708,0.00012041969622132755,93.93401517972535,pluie_urbain,KO
1757247670.2498167,-84.60249704410741,16.48253103567654,0.00013056782092206315,95.89746765345431,pluie_urbain,KO
1757247671.2498174,-71.05458240306353,24.63163587577342,6.523727630807175e-05,93.22422645264503,pluie_urbain,KO
1757247672.249818,-69.16734569068532,21.387845609374793,0.00022254036577251332,92.63543085959526,pluie_urbain,KO
1757247673.2498188,-76.11763853064768,16.94837474142082,8.735507509315026e-05,94.8083123144681,pluie_urbain,KO
1757247674.2498193,-67.34190662193896,19.800985023806405,0.00010689218082600466,95.88315986826446,pluie_urbain,KO
1757247675.2498202,-69.9148522093843,15.223711291406957,4.7557150388318984e-05,99.21357075946982,pluie_urbain,DEGRADE
1757247676.249821,-76.72172480805146,21.29092017345372,0.0001341819465245491,92.5695227034098,pluie_urbain,KO
1757247677.2498217,-79.09147630000417,21.209427840919343,9.973045929149238e-05,93.05621776992113,pluie_urbain,KO
1757247678.2498221,-75.9392308686021,22.4655025530086,9.332311376946076e-05,93.83435361560063,pluie_urbain,KO
1757247679.249823,-69.04115864640704,21.97026865138162,0.00012609545865514487,93.72003317192612,pluie_urbain,KO
1757247680.2498238,-70.48643666158384,17.333496536077227,8.62976361671902e-05,96.51346296290184,pluie_urbain,DEGRADE
1757247681.2498243,-80.80159232484749,22.299575141644354,0.00012310262102963908,89.81348017903127,pluie_urbain,KO
1757247682.249825,-79.09889447731717,17.298073963771667,3.914518804392071e-05,96.90763984519027,pluie_urbain,DEGRADE
1757247683.249826,-89.80923377776386,25.785120229627825,0.00010724602627738424,93.57706470681417,pluie_urbain,KO
1757247684.249827,-83.98284483745033,19.943546576594393,0.00010997799605599615,97.03883754762104,pluie_urbain,KO
1757247685.2498274,-73.17383898220625,19.79315165206531,0.00015044226570043914,89.54888325822336,pluie_urbain,KO
1757247686.249828,-82.72980275060351,22.010855259391235,0.00015283956110251525,97.6634864254489,pluie_urbain,KO
1757247687.2498288,-68.32811252578628,21.97836869172712,0.00015205027245105665,91.80811429908911,pluie_urbain,KO
1757247688.2498293,-81.17502259542526,15.000442650983667,0.00012973894072420284,95.2241765616329,pluie_urbain,KO
1757247689.2498302,-66.16457577342257,17.585726353482308,0.00010617300443352542,91.89321641671053,pluie_urbain,KO
1757247690.2498307,-75.61173051135857,18.6754481925781,4.70185484601702e-05,95.413875517783,pluie_urbain,DEGRADE
1757247691.2498314,-80.88587553313849,14.894239434958406,0.00019390593685167428,93.75532730566665,pluie_urbain,KO
1757247692.2498322,-73.98733309051885,16.91322892350183,0.00018550769264639126,96.79061347216732,pluie_urbain,KO
1757247693.2498326,-70.0358667190373,14.065222047388612,0.00017684047730356797,89.70954017150098,pluie_urbain,KO
1757247694.2498336,-74.78654172629308,19.035446474511353,9.412426527869439e-05,95.61001881560443,pluie_urbain,DEGRADE
1757247695.249834,-77.11985868449105,18.20601136925315,0.00011476602267402469,99.77371673639989,pluie_urbain,KO
1757247696.2498348,-83.98599799963907,15.864209409813101,2.6699784261119327e-05,96.4173030670006,pluie_urbain,KO
1757247697.2498353,-85.51911696955598,19.134738429796926,0.00011378711755932893,94.10484977153908,pluie_urbain,KO
1757247698.2498357,-68.37361190689138,18.309894895023405,0.00016583810748503505,95.18822492518603,pluie_urbain,KO
1757247699.2498364,-80.95863776935118,19.43284785642579,0.00013183539896106887,98.69678144898617,pluie_urbain,KO
1757247700.2498374,-68.63480619746498,18.37172437927573,6.432055015556322e-05,94.41260203048542,pluie_urbain,KO
1757247701.2498379,-67.65634305938799,17.283680360005057,8.860147807717063e-05,94.37115220418218,pluie_urbain,KO
1757247702.2498386,-72.88415705029931,22.636056121962795,9.209310376668578e-05,96.31043642921009,pluie_urbain,DEGRADE
1757247703.249839,-69.23454889648424,20.30310653902702,0.0001295017864556048,97.05598648077783,pluie_urbain,KO
1757247704.2498398,-77.64148910373045,13.772021762898559,9.075900065424756e-05,98.25364591218339,pluie_urbain,KO
1757247705.2498405,-79.83807339887763,18.03601049834587,9.391811851936167e-05,95.9669311797252,pluie_urbain,DEGRADE
1757247706.2498412,-76.04549494376646,14.054675092941029,0.00019710592405798545,93.19971722781351,pluie_urbain,KO
1757247707.2498417,-80.40740079905196,17.153948175319545,0.00010863663528975229,95.77835026719043,pluie_urbain,KO
1757247708.2498424,-70.48028741513468,18.719720453852954,0.00012944558946578093,89.98370196704171,pluie_urbain,KO
1757247709.249843,-76.06865341619309,16.4410595212883,0.0,93.10715952217278,pluie_urbain,KO
1757247710.2498436,-68.61349880772299,15.707935900692837,4.6089377720097596e-05,96.32436142155349,pluie_urbain,DEGRADE
1757247711.2498443,-72.33429236776081,16.923697402464505,0.0001366890813379496,93.8756337628729,pluie_urbain,KO
1757247712.249845,-78.1945157931113,20.150772377804827,0.00010202530552867368,91.38387309881522,pluie_urbain,KO
1757247713.2498455,-83.76301120455675,18.072649439896317,0.0,97.13587672573043,pluie_urbain,KO
1757247714.2498462,-62.149206975668505,14.814290413639663,6.008366930225842e-05,94.75752879911072,pluie_urbain,KO
1757247715.2498467,-85.42597650072479,13.669770694629957,7.701209180533486e-05,92.72165703663126,pluie_urbain,KO
1757247716.2498474,-72.24079057389511,13.319426090348728,0.00014948552258666725,96.70481773641467,pluie_urbain,KO
1757247717.2498481,-77.69027784492008,16.14761859506418,5.535237562938287e-05,97.08349936285151,pluie_urbain,DEGRADE
1757247718.2498486,-75.27968032480976,18.109532540549996,8.73397273765521e-05,92.73569146127083,pluie_urbain,KO
1757247719.249849,-73.9590135638196,17.554776124150443,0.00010144376249731812,93.87499633251771,pluie_urbain,KO
1757247720.2498496,-73.10567329546619,17.80425582188218,6.674427744761581e-05,95.2745495331678,pluie_urbain,DEGRADE
1757247721.2498503,-69.08688505774637,23.404707239789822,0.00010247141883878348,94.88416500161615,pluie_urbain,KO
1757247722.249851,-73.99482258666136,19.080194294580323,5.5212263908287374e-05,97.61222712157588,pluie_urbain,DEGRADE
1757247723.2498515,-71.18346017160367,14.674302604172077,0.0001120020160581088,93.72514975473231,pluie_urbain,KO
1757247724.2498522,-71.55233257329051,15.53696020775477,3.5172943796238544e-05,94.09408420532871,pluie_urbain,KO
1757247725.2498527,-72.21030535472198,21.190186705399583,7.470418478167456e-05,94.69004532079516,pluie_urbain,KO
1757247726.2498534,-75.02215400128105,16.764086203270665,9.732696911057408e-05,95.09280054301335,pluie_urbain,DEGRADE
1757247727.2498543,-72.78093120013497,17.356623020174418,8.84291436062145e-05,95.1665279266369,pluie_urbain,DEGRADE
1757247728.2498548,-76.48152390511137,21.040250665594357,6.740241060076467e-05,95.1041571483312,pluie_urbain,DEGRADE
1757247729.2498555,-75.9505813972475,18.18026480585204,8.354662203279679e-05,93.0932837014194,pluie_urbain,KO
1757247730.249856,-78.71127644047053,15.677814622432164,0.00013137204040416346,95.49387874936866,pluie_urbain,KO
1757247731.2498565,-75.48136055429767,15.194819325568949,6.274983207063675e-05,94.03818651934948,pluie_urbain,KO
1757247732.2498572,-71.3416285346184,16.074080233122565,0.00010493854376219764,95.07542238668107,pluie_urbain,KO
1757247733.2498581,-74.42861093197246,19.061554862081707,0.00013153194585230267,97.62090225061432,pluie_urbain,KO
1757247734.2498586,-72.86557245722791,15.253948715694357,9.374486818052763e-05,97.50700918472727,pluie_urbain,DEGRADE
1757247735.2498593,-72.34497292228207,16.530264522327027,8.708861493153647e-05,95.81371370328125,pluie_urbain,DEGRADE
1757247736.2498598,-66.37878516764964,14.693410968750886,4.2615749902916705e-05,95.98435640167509,pluie_urbain,KO
1757247737.2498605,-69.38816502639534,15.601837917631421,0.00018625562837237965,92.95081487827943,pluie_urbain,KO
1757247738.249861,-77.02680717177192,19.48636776259783,0.00016998018695427543,94.06420360419544,pluie_urbain,KO
1757247739.249862,-75.13232810199963,21.494784402277745,0.0001784389247587583,93.59233448741999,pluie_urbain,KO
1757247740.2498624,-75.81336322087806,17.987216091137313,0.00012658171308926186,95.28682022414725,pluie_urbain,KO
1757247741.249863,-80.8003057614481,24.86509250535276,2.6783223266770446e-06,96.7692970373888,pluie_urbain,KO
1757247742.2498634,-86.72623496075194,23.734827929522314,0.00012243227876470022,97.95291993428323,pluie_urbain,KO
1757247743.249864,-69.04380805729504,11.644755472561158,0.00010371223422760319,95.91256902168834,pluie_urbain,KO
1757247744.249865,-70.09598053463908,21.633396149069213,0.00016260836667339365,94.55147641634954,pluie_urbain,KO
1757247745.2498658,-79.36668399484252,12.33183807580319,0.0001638052354473276,92.94722720143119,pluie_urbain,KO
1757247746.2498665,-81.49437231004873,20.709869509206143,4.981728035160191e-05,96.68442845094852,pluie_urbain,KO
1757247747.249867,-73.55171360578123,10.597977761822694,0.0,95.15597514692949,pluie_urbain,KO
1757247748.2498677,-73.76816311939517,19.723310285827196,0.00011948709724289073,95.7941458456574,pluie_urbain,KO
1757247749.2498684,-82.05180174355618,20.264567794234814,0.00021559156594799954,94.92430569149118,pluie_urbain,KO
1757247750.249869,-69.76009745407924,21.260399818109356,0.00014142350074535033,95.87814276350633,pluie_urbain,KO
1757247751.2498696,-75.12693540534389,18.533535737850354,0.00014638281353994496,91.04903072700141,pluie_urbain,KO
1757247752.2498703,-76.88821445792841,16.62462995892993,0.00013152435866937466,95.45351376281104,pluie_urbain,KO
1757247753.249871,-76.84504304155189,17.16181582784782,0.00010955718095887077,95.87394017032811,pluie_urbain,KO
1757247754.2498717,-72.10049278045875,17.860943871003688,8.34696569273481e-05,95.51650799155514,pluie_urbain,DEGRADE
1757247755.2498724,-64.4020504104445,19.933939380143897,0.00013306060251607778,94.28376323395841,pluie_urbain,KO
1757247756.249873,-81.93991822242901,16.787863285466386,7.503586600983921e-05,94.81106197400761,pluie_urbain,KO
1757247757.2498736,-81.75161324365801,22.049125535105166,0.00014837109025346308,94.26031766819783,pluie_urbain,KO
1757247758.249874,-79.85012018852701,18.86904962453392,0.00016005035739746735,94.73668142858742,pluie_urbain,KO
1757247759.2498748,-70.28725154992195,14.917562647222548,0.0,94.39586257307266,pluie_urbain,KO
1757247760.2498755,-75.23074917417831,15.424295106892517,6.767909773069536e-05,96.11618131980742,pluie_urbain,DEGRADE
1757247761.2498763,-71.25869854522566,15.91915019159679,0.00010196899136596542,93.28138363870103,pluie_urbain,KO
1757247762.249877,-72.60390677332381,13.699038653153853,0.00017582289696728564,95.1425284657083,pluie_urbain,KO
1757247763.2498777,-71.68330497004759,17.396333129357252,0.0001065786347141774,93.16749275729741,pluie_urbain,KO
1757247764.2498786,-73.36922451007028,20.060332830339917,0.00013583411631779837,93.98179235281134,pluie_urbain,KO
1757247765.2498794,-83.5724646307299,12.36413012704163,0.00015393051128094847,93.49213491775188,pluie_urbain,KO
1757247766.24988,-62.991106734813464,17.72687524797545,0.0,89.47325904944512,pluie_urbain,KO
1757247767.2498808,-85.65739981893152,21.606121672707882,5.9386060473489304e-05,94.0803132792069,pluie_urbain,KO
1757247768.2498813,-80.35763758424775,15.36941729735782,9.086886072493044e-05,95.69539439442056,pluie_urbain,KO
1757247769.2498822,-73.26222919176719,18.404180881317284,0.00010804820624759678,94.71010200539273,pluie_urbain,KO
1757247770.2498827,-73.1993241951609,16.183502718393385,0.00023962096171514162,97.16316252712541,pluie_urbain,KO
1757247771.2498834,-84.10853250654367,19.143597895741625,1.141722953317372e-05,94.01274148624768,pluie_urbain,KO
1757247772.2498841,-74.92350764522719,15.986591747836307,3.6105655706849854e-05,95.26106516134892,pluie_urbain,DEGRADE
1757247773.2498846,-82.6340776814981,14.212018441577326,0.0001491308592487213,91.22950598845514,pluie_urbain,KO
1757247774.2498856,-78.05154361948857,15.513211975087007,6.239909060983223e-05,98.0806414162838,pluie_urbain,DEGRADE
1757247775.2498863,-73.70569878819884,18.704479835335707,0.0001247759046797734,96.39517053063655,pluie_urbain,KO
1757247776.2498868,-70.16193417589686,14.318533973367803,8.10719752795661e-05,95.59633018437894,pluie_urbain,KO
1757247777.2498875,-84.76833700184696,20.901954673880294,7.67901844056587e-05,96.96054711070902,pluie_urbain,KO
1757247778.2498882,-76.94587546875132,18.99171114354946,0.00015249806065281468,94.05650894044553,pluie_urbain,KO
1757247779.2498891,-71.1327648555231,11.675614514122088,6.007464366685807e-05,97.13652939211576,pluie_urbain,KO
1757247780.249893,-72.742945739653,17.53821156567079,0.0001650959986845439,92.61285187866976,pluie_urbain,KO
1757247781.2498934,-73.48908463780015,10.711101150703671,0.0001272945043832892,96.11036825418631,pluie_urbain,KO
1757247782.2498941,-81.60577127953792,13.097120956849508,3.022675664423356e-05,98.61963942464763,pluie_urbain,KO
1757247783.2498946,-75.90933347375808,16.660138136428323,9.150665295430536e-05,97.40534377935212,pluie_urbain,DEGRADE
1757247784.2498953,-78.6363530615039,13.278057609102861,9.504980330845494e-05,94.4126329689441,pluie_urbain,KO
1757247785.249896,-83.15909666138744,19.382046082006333,0.0001459012200883653,94.8558399441658,pluie_urbain,KO
1757247786.249897,-60.915364754258505,20.04479603967398,3.1235246595904187e-05,93.7565855975572,pluie_urbain,KO
1757247787.2498975,-80.39926275344766,20.671175287571998,0.00013527486056889962,96.53249197453127,pluie_urbain,KO
1757247788.249898,-70.85828408048053,13.913235419997385,1.8625513454716263e-05,93.72412053756607,pluie_urbain,KO
1757247789.249899,-68.84687265109534,18.08258640550428,6.47762003374022e-05,95.37184790471959,pluie_urbain,DEGRADE
1757247790.2498996,-76.58641067987053,16.348043530552705,0.00010216279492283714,92.35756391319836,pluie_urbain,KO
1757247791.2499003,-75.62836559443825,17.66915623674703,0.00013190813359992363,93.66908643528825,pluie_urbain,KO
1757247792.249901,-76.31005372433634,17.950106630184393,0.00014678628255616698,95.5737965716298,pluie_urbain,KO
1757247793.2499015,-74.9780165424296,19.295823488226045,0.00011287921987385101,94.83712488539557,pluie_urbain,KO
1757247794.249902,-71.12854652017656,17.293193149525468,9.332465064797581e-05,96.73144910424607,pluie_urbain,DEGRADE
1757247795.249903,-74.11646123140201,18.873576620754278,0.00010768212420471128,95.0415372763278,pluie_urbain,KO
1757247796.2499034,-80.58432608342349,19.467743481078735,3.0467644924099535e-06,94.78459004083147,pluie_urbain,KO
1757247797.2499042,-68.76141573269727,22.034588056145818,9.561494039894666e-05,94.07233462899377,pluie_urbain,KO
1757247798.2499049,-64.42461846480914,20.638823753960533,4.031328629138622e-05,95.44457079981174,pluie_urbain,DEGRADE
1757247799.2499053,-71.69835678309151,21.450021817087176,7.138701548756159e-05,94.05060661053834,pluie_urbain,KO
1757247800.249906,-70.84082847551048,22.854533520850172,7.240450593866284e-05,96.11490041419427,pluie_urbain,DEGRADE
1757247801.249907,-81.53827472596411,20.097883166269284,0.00017208739818705534,92.03933683303356,pluie_urbain,KO
1757247802.2499075,-77.23129986277878,24.49456703677545,0.0001723795845755848,92.82858547984726,pluie_urbain,KO
1757247803.2499082,-76.96277870880888,16.757854354308968,2.5575136731359984e-05,98.19438060830736,pluie_urbain,DEGRADE
1757247804.249909,-77.87738491017629,13.608565206739428,0.00019083478727146825,94.49868189610135,pluie_urbain,KO
1757247805.2499099,-84.69728871673519,15.27706471035018,0.0001744697453698503,96.06453350977014,pluie_urbain,KO
1757247806.2499106,-72.90597350667747,19.555746234809845,2.6825736211617997e-05,96.92224547941971,pluie_urbain,DEGRADE
1757246807.2550433,-70.57678712876567,16.887947426517208,1.9354981013965718e-05,98.46519354898274,brouillard_urbain,DEGRADE
1757246808.2550483,-74.45223542800242,16.477116310597424,2.8899339472639654e-05,96.76843946050981,brouillard_urbain,DEGRADE
1757246809.2550495,-72.20229036530662,19.44376088840157,3.3797652945982074e-05,97.89999762439653,brouillard_urbain,DEGRADE
1757246810.2550502,-71.1742258586503,12.67344387378257,3.111897750606874e-05,96.36338701271981,brouillard_urbain,KO
1757246811.255051,-69.3714077661674,20.944878102686516,6.923751544396256e-05,98.12251388562382,brouillard_urbain,DEGRADE
1757246812.2550528,-67.38930601500415,22.471333912191046,5.578274674876007e-05,97.79952082041632,brouillard_urbain,DEGRADE
1757246813.2550535,-68.80271297926029,20.91628775252541,9.34895333430156e-05,96.82900087247079,brouillard_urbain,DEGRADE
1757246814.2550545,-71.65294855898414,17.18010806203023,1.5902668698974602e-05,97.29347097876693,brouillard_urbain,DEGRADE
1757246815.2550552,-67.1177877506926,17.64670591911225,9.412634160567311e-05,97.69362546398888,brouillard_urbain,DEGRADE
1757246816.2550566,-73.01179824574304,18.037839072375025,4.545297313651237e-05,99.03665861920881,brouillard_urbain,DEGRADE
1757246817.2550573,-74.39171660922298,19.07955961981332,4.3336054665096824e-05,98.34848327429161,brouillard_urbain,DEGRADE
1757246818.2550583,-68.71082284110628,21.36954787224311,1.6100464322545363e-05,96.76723606259624,brouillard_urbain,DEGRADE
1757246819.255059,-79.5934403845596,16.839454925400908,5.8195338339058526e-05,96.40667884442882,brouillard_urbain,DEGRADE
1757246820.2550597,-73.44995890490509,19.93798672124614,5.505767011235088e-05,97.40597684804028,brouillard_urbain,DEGRADE
1757246821.2550602,-76.45461474980027,16.847069063377667,0.0,100.0,brouillard_urbain,DEGRADE
1757246822.255061,-79.35898911826717,19.8315376110376,8.942120574159261e-05,96.52334183834137,brouillard_urbain,DEGRADE
1757246823.2550619,-72.24862881732008,21.009165483030213,6.288922177826212e-05,97.53551225877706,brouillard_urbain,DEGRADE
1757246824.2550633,-69.67302228248715,21.70682171097266,4.7222831657821565e-05,98.25924417714717,brouillard_urbain,DEGRADE
1757246825.255064,-75.49129143353817,20.92974770722199,3.218169641703425e-05,96.33010041415548,brouillard_urbain,DEGRADE
1757246826.2550647,-67.66484159806012,20.26328860730319,6.281457422677636e-05,98.90740373372249,brouillard_urbain,DEGRADE
1757246827.2550657,-70.63764520789994,23.48017799942623,4.210894378460734e-05,97.30596832057607,brouillard_urbain,DEGRADE
1757246828.2550664,-78.35636225480005,21.216512614445737,4.806396821438152e-05,94.97365632535475,brouillard_urbain,KO
1757246829.255067,-67.9446160054653,18.84661315224282,2.4825651695830266e-05,97.50586674906286,brouillard_urbain,DEGRADE
1757246830.2550676,-73.28048796974214,23.81107907701827,8.694905551693275e-05,96.98009064362309,brouillard_urbain,DEGRADE
1757246831.2550683,-76.97672795298318,20.582348791412794,7.72955068565554e-05,96.39472397926126,brouillard_urbain,DEGRADE
1757246832.2550702,-70.90559395700468,17.727704134302193,5.0420709874742656e-05,98.53050529221935,brouillard_urbain,DEGRADE
1757246833.2550712,-71.18232424074964,19.920269149872325,8.419543999200579e-05,97.18422653563057,brouillard_urbain,DEGRADE
1757246834.255072,-69.50264259691896,21.486876049500705,4.102199274131084e-05,98.35200619336611,brouillard_urbain,DEGRADE
1757246835.255073,-70.57101172907001,24.0630174107705,7.014967206065571e-05,96.1557385636388,brouillard_urbain,DEGRADE
1757246836.255074,-73.31460759209446,19.265926152012465,7.086483586423074e-05,95.70480693303273,brouillard_urbain,DEGRADE
1757246837.2550747,-75.87592041261512,18.08890119709595,6.812107484464999e-05,96.45061677436213,brouillard_urbain,DEGRADE
1757246838.255076,-74.85334856626146,21.401647435265435,3.83166853925196e-05,97.77909859969836,brouillard_urbain,DEGRADE
1757246839.255077,-65.98664429636803,15.953185184618025,2.0165409669054032e-05,95.68959296174363,brouillard_urbain,DEGRADE
1757246840.2550786,-68.7760384451955,19.240656742569243,5.9394648600881236e-05,98.38430797439295,brouillard_urbain,DEGRADE
1757246841.2550797,-77.05577460029262,23.587244137800752,5.405939867337261e-05,97.17891972150844,brouillard_urbain,DEGRADE
1757246842.2550805,-66.8682413638291,21.550387237389252,1.7483193330188604e-07,96.76877660820325,brouillard_urbain,DEGRADE
1757246843.2550812,-67.11133584182359,15.726103382104224,8.486339593743086e-05,95.70394255188579,brouillard_urbain,DEGRADE
1757246844.255082,-72.3116510269561,17.053178800331807,4.605261069107067e-05,97.19680317278693,brouillard_urbain,DEGRADE
1757246845.2550828,-73.95860277176287,16.60151962607181,3.754178315907563e-05,97.49488012448192,brouillard_urbain,DEGRADE
1757246846.2550836,-65.92714815487824,15.274452788773736,5.748380735754278e-05,98.0292657041301,brouillard_urbain,DEGRADE
1757246847.255084,-66.12384211263371,20.151865771211508,5.516443607282851e-05,96.5132578436616,brouillard_urbain,DEGRADE
1757246848.2550862,-75.35149344494688,19.333992066837016,7.371126827036007e-05,95.77015141863869,brouillard_urbain,DEGRADE
1757246849.2550867,-68.06920576413647,20.06282310498955,4.673246119899337e-05,97.41116458198401,brouillard_urbain,DEGRADE
1757246850.2550876,-64.6710062568795,17.011511570972313,7.24576188021276e-05,97.88464263850017,brouillard_urbain,DEGRADE
1757246851.2550883,-72.73646655674251,16.222638015553912,0.00010145647304628583,97.27412028808585,brouillard_urbain,KO
1757246852.255089,-67.62812490337716,19.546869552739086,5.530145735509801e-05,95.1199709030409,brouillard_urbain,DEGRADE
1757246853.25509,-66.32940419895513,18.994521578732947,3.8002517352450735e-05,96.02949046898298,brouillard_urbain,DEGRADE
1757246854.2550907,-63.43124403178231,16.19116337907119,9.61682962167651e-06,97.0602096442502,brouillard_urbain,DEGRADE
1757246855.2550917,-66.34883536995429,22.382725190476677,4.607503327600757e-05,96.97113477754687,brouillard_urbain,DEGRADE
1757246856.2550924,-73.95096017855758,23.72021411308025,0.0,98.58475455250185,brouillard_urbain,DEGRADE
1757246857.2550933,-70.61706810278822,20.023281477534635,3.1671192685794236e-05,97.59176738369723,brouillard_urbain,DEGRADE
1757246858.255094,-69.64940203049734,16.921891900418352,4.4589888554597626e-05,97.20106754669013,brouillard_urbain,DEGRADE
1757246859.2550948,-71.01583123402192,20.46770655380331,7.48083954155645e-05,95.91044489313119,brouillard_urbain,DEGRADE
1757246860.255097,-68.86328066888339,18.35411449030365,6.60586031379848e-05,97.02153458345333,brouillard_urbain,DEGRADE
1757246861.2550979,-71.35062434222097,23.495047012781715,6.108063669693982e-05,96.94211514091461,brouillard_urbain,DEGRADE
1757246862.2550986,-60.619227152851764,16.708414648436836,0.0,96.40276601659232,brouillard_urbain,DEGRADE
1757246863.2550995,-68.83363920853581,16.260194944688465,7.592064958776722e-05,97.02434422713765,brouillard_urbain,DEGRADE
1757246864.2551005,-64.50577173991866,21.85457083636345,7.54906815982815e-05,96.50417509340957,brouillard_urbain,DEGRADE
1757246865.255101,-73.20088743261374,22.73708478069946,2.725193349595093e-05,97.04201749745683,brouillard_urbain,DEGRADE
1757246866.2551017,-74.14521134378099,18.126269963249,3.608925359702216e-05,96.52633077899607,brouillard_urbain,DEGRADE
1757246867.2551024,-70.2588386461763,17.112798597700483,4.258985848550712e-05,97.66133625929946,brouillard_urbain,DEGRADE
1757246868.2551033,-74.59587866355287,19.766218155043237,8.688090844705626e-05,96.2460564483595,brouillard_urbain,DEGRADE
1757246869.255104,-65.70100196591017,16.42455655475636,6.152876509539281e-05,94.64275792548885,brouillard_urbain,KO
1757246870.2551048,-66.14578701159394,17.56594278300929,6.932942656778388e-05,97.20981335276409,brouillard_urbain,DEGRADE
1757246871.2551055,-66.26191992187212,22.547299663491746,4.7376275415188236e-05,97.05870405394585,brouillard_urbain,DEGRADE
1757246872.2551079,-66.98380212373917,19.18190541932928,7.803634104074917e-05,97.98998303521972,brouillard_urbain,DEGRADE
1757246873.2551086,-72.21274181539498,21.754201862907674,5.8228525478873954e-05,98.82980984746125,brouillard_urbain,DEGRADE
1757246874.2551093,-69.37834166542302,19.078669958598926,0.00010326812646186205,99.46868990779787,brouillard_urbain,KO
1757246875.25511,-72.8521275511763,17.63362967379001,2.4742895178647678e-05,97.33195640892359,brouillard_urbain,DEGRADE
1757246876.255111,-62.580476562324684,18.531117558507685,2.8820424859994115e-05,96.39910083804772,brouillard_urbain,DEGRADE
1757246877.255112,-70.6992543500638,15.595590236295138,4.5592945828331386e-05,94.95563018618418,brouillard_urbain,KO
1757246878.2551124,-65.54299692374175,16.08491241312796,7.061808204000315e-05,96.21274714245381,brouillard_urbain,DEGRADE
1757246879.2551131,-71.99540957253434,21.26578179382554,4.282511109777893e-05,97.09688244150992,brouillard_urbain,DEGRADE
1757246880.255114,-74.86271854949719,22.826247260174146,2.2898448570636626e-05,96.2058625259555,brouillard_urbain,DEGRADE
1757246881.2551148,-68.48949009208309,19.96671039450758,2.941731260289656e-05,96.92689624844343,brouillard_urbain,DEGRADE
1757246882.2551153,-72.66112973423046,16.499272525536487,3.6812991445248856e-05,97.49547213492356,brouillard_urbain,DEGRADE
1757246883.255116,-77.20881409712811,20.43478783603751,1.2794436026203214e-05,97.32142928853942,brouillard_urbain,DEGRADE
1757246884.255123,-61.65172573675015,17.945673085367957,3.554855390097347e-05,95.84612056392326,brouillard_urbain,DEGRADE
1757246885.2551236,-61.83249414105312,21.162066086956706,4.896819428339512e-05,97.55582720385024,brouillard_urbain,DEGRADE
1757246886.2551248,-68.69027155183785,20.693489385124245,4.412373087982425e-05,95.51227662895879,brouillard_urbain,DEGRADE
1757246887.2551255,-76.19047799554885,23.140678209824408,5.5685911808039235e-05,95.97053564935365,brouillard_urbain,DEGRADE
1757246888.2551262,-65.11376998873364,25.499298158694877,7.505503575451933e-05,97.59954042986801,brouillard_urbain,DEGRADE
1757246889.2551277,-70.6374806969517,20.910452414583634,5.135384139372079e-05,97.34098806528985,brouillard_urbain,DEGRADE
1757246890.2551284,-67.33860103005227,22.05381729713706,2.018405796780558e-05,97.34225700919717,brouillard_urbain,DEGRADE
1757246891.255129,-73.46601645216084,23.638509609179366,6.467779056024509e-05,97.69331973883102,brouillard_urbain,DEGRADE
1757246892.2551308,-64.34032633185741,21.66844705813566,9.710992320130369e-05,97.67871100725529,brouillard_urbain,DEGRADE
1757246893.2551327,-71.33457087441852,20.151964470704357,5.537189907218062e-05,97.21880244792337,brouillard_urbain,DEGRADE
1757246894.2551346,-70.63429830701433,14.696767160924342,4.677700820090304e-05,97.11177136783512,brouillard_urbain,KO
1757246895.255136,-64.882310329252,20.80489964544569,6.399714446496292e-05,98.4862840928107,brouillard_urbain,DEGRADE
1757246896.2551377,-66.03712834720842,20.360181180114004,2.3357473935177704e-05,96.55262349608522,brouillard_urbain,DEGRADE
1757246897.2551398,-67.05286268245924,20.518598439935523,3.1166120715540624e-05,97.78158793758502,brouillard_urbain,DEGRADE
1757246898.2551417,-71.9923150193569,16.01161828474973,7.886288898993435e-05,96.60645179158838,brouillard_urbain,DEGRADE
1757246899.2551436,-77.11847580892851,14.924068824981772,5.007176599132176e-05,96.37440925288347,brouillard_urbain,KO
1757246900.2551467,-61.0330219371896,22.27452363861943,2.9568959280419133e-05,96.4668136100691,brouillard_urbain,DEGRADE
1757246901.2551486,-73.10708357995978,19.043420517151407,4.228438508472334e-05,95.7093028563722,brouillard_urbain,DEGRADE
1757246902.25515,-69.0821914189607,21.19125315939882,0.00010097107886524152,96.27835331313318,brouillard_urbain,KO
1757246903.2551522,-75.33938277017963,19.832168655313353,5.6525601774926593e-05,95.93992857508479,brouillard_urbain,DEGRADE
1757246904.255154,-69.48630423304868,18.533204787306993,7.742491783428615e-05,96.8669357969948,brouillard_urbain,DEGRADE
